Company Name,Company id,Count Page View,Count Search,Count Requests,Count Orders,Count Session Id,Total Order Value In Euro,Monetize Amount,label
Vensotec Systemkemi AB,1994,0.055322716,0.140077821,0.028481013,0,0.165803109,0,0,cluster_1
AEV Europe Kft,23170,0.039815591,0.094357977,0.03164557,0.016393443,0.148531952,1.26E-05,0,cluster_1
PINTURAS MONTÓ,23163,0.014668902,0.057392996,0.053797468,0.016393443,0.027633851,0.046705054,0,cluster_1
SIOF DISTRIBUZIONE PIGMENTI SRL,1431,0.101005868,0.237354086,0,0,0.13298791,0,0,cluster_2
Chemical Point italia s.r.l.,31857,0.053087455,0.052529183,0.034810127,0,0.226252159,0,0,cluster_1
Mermaid Bubble,22277,0.03101425,0.069066148,0.082278481,0,0.037996546,0,0,cluster_1
Chemes Ky,16952,0.01131601,0.004863813,0.056962025,0.049180328,0.025906736,0,0,cluster_0
Teknos AG,20160,0.061609388,0.116731518,0.056962025,0,0.06044905,0,0,cluster_1
J. Sigel & Sohn GmbH,21572,0.029617212,0.070038911,0.028481013,0.032786885,0.115716753,0.00268666,0,cluster_1
UAB Utenos Trikotažas,20261,0.048337524,0.035019455,0.037974684,0.032786885,0.08462867,0.006001413,0,cluster_1
Carboline Polska sp. z o.o.,13463,0.012573345,0.017509728,0.028481013,0.06557377,0.034542314,0.010551357,0,cluster_0
EURL Ker Kibell,21046,0.040234702,0.082684825,0.044303797,0.016393443,0.089810017,0.00268714,0,cluster_1
Chromos-Svjetlost d.o.o.,28787,0.054624197,0.123540856,0.037974684,0,0.129533679,0,0,cluster_1
POLİN KİMYASAN.TİC.A.Ş.,16542,0.019139424,0.048638132,0.063291139,0.032786885,0.006908463,0,0,cluster_0
AVESORO HOLDINGS,34546,0.076557698,0.062256809,0.056962025,0,0.088082902,0,0,cluster_1
DuPont Specialty Products GmbH & Co. KG,15754,0.037300922,0.133268482,0.006329114,0.049180328,0.058721934,0,0,cluster_1
Arcanum Chemical & Consultancy,21098,0.110366024,0.097276265,0.022151899,0,0.153713299,0,0,cluster_1
Hygefpro GmbH,34448,0.034227438,0.401750973,0,0,0.01208981,0,0,cluster_2
"UROŠ RUPAR s.p., inženiring in projektiranje",23228,0.044425817,0.038910506,0.063291139,0.016393443,0.044905009,0,0,cluster_1
VITO Irmen GmbH,17086,0.013970383,0.021400778,0.041139241,0.049180328,0.043177893,0,0,cluster_0
POLL CHIMIC SRL,5070,0.025426097,0.079766537,0.044303797,0.016393443,0.091537133,0,0,cluster_1
Grc Parfum Spa,18975,0.031293657,0.23540856,0,0,0.172711572,0,0,cluster_2
AMIK ITALIA S.P.A.,19208,0.033808326,0.102140078,0.044303797,0,0.122625216,0,0,cluster_1
Polres Polyester Boya ve Kimya San Tic. Ltd. Şti.,14450,0.04344789,0.055447471,0.047468354,0,0.146804836,0,0,cluster_1
TEKNOVA MATBAACILIK KIMYA SANAYI VE TICARET A.S.,7046,0.020396759,0.004863813,0.034810127,0.049180328,0.070811744,0,0,cluster_0
Transmare Chemie,4181,0.134115675,0.217898833,0.003164557,0,0.067357513,0,0,cluster_1
Sfinx-E OÜ,21144,0.036043588,0.078793774,0.053797468,0,0.101899827,0,0,cluster_1
Hungary Musashi Ltd.,10162,0.016345348,0.038910506,0.041139241,0.032786885,0.075993092,0.002025019,0,cluster_1
Saponia d.d. Osijek,22474,0.03576418,0.153696498,0.034810127,0,0.101899827,0,0,cluster_1
Cerâmica do Liz sa,6434,0.009918972,0.01848249,0.041139241,0.049180328,0.037996546,6.27E-04,0,cluster_0
Brenntag,15427,0.033249511,0.226653696,0.003164557,0,0.155440415,0,0,cluster_2
"Repsol Polimeros, Unipessoal, Limitada",17078,0.019837944,0.046692607,0.015822785,0.016393443,0.06044905,0.085972489,0,cluster_1
CHEMIBAY (Eurotex),17898,0.001117631,0,0.056962025,0.049180328,0.001727116,0,0,cluster_0
Heinrich König GmbH & Co.KG,20897,0.092623638,0.082684825,0.025316456,0,0.150259067,0,0,cluster_1
Akoni Kimya Bilgi Teknolojileri San.ve Tic.A.Ş,22761,0.04344789,0.158560311,0.018987342,0,0.146804836,0,0,cluster_1
Unisil Hungary Kft.,23485,0.03576418,0.083657588,0.022151899,0.016393443,0.150259067,2.81E-04,0,cluster_1
Heraeus Deutschland GmbH,2064,0.020536463,0.058365759,0.037974684,0.032786885,0.055267703,0.002071337,0,cluster_1
EKOLINE SRL,30647,0.047219894,0.081712062,0.050632911,0,0.089810017,0,0,cluster_1
BI-QEM SA,22653,0.027661358,0.073929961,0.060126582,0,0.077720207,0,0,cluster_1
Practicosa S.A.,30551,0.050153674,0.069066148,0.053797468,0,0.08462867,0,0,cluster_1
Vodoservice d.o.o.,34440,0.037440626,0.059338521,0.041139241,0,0.15716753,0,0,cluster_1
404 Kimya A.S,25772,0.059094719,0.049610895,0.056962025,0,0.081174439,0,0,cluster_1
SERDİL KİMYA İÇ DIŞ TİCARET SANAYİ LİMİTED ŞİRKETİ,18282,0.019139424,0.027237354,0.082278481,0,0.041450777,0,0,cluster_1
Drogas Vigo SL,13535,0.003073484,9.73E-04,0.018987342,0.032786885,0.005181347,0.09996801,0,cluster_0
HSH Chemie,1369,0.001257334,0.005836576,0.101265823,0,0.003454231,0,0,cluster_0
SREM Technologies,24688,0.021654093,0.0807393,0.069620253,0,0.034542314,0,0,cluster_1
Belgo Prism SA,30809,0.042190556,0.070038911,0.041139241,0,0.138169257,0,0,cluster_1
econ-systems GmbH,20944,0.03101425,0.134241245,0.041139241,0,0.08462867,0,0,cluster_1
SEVEN POOLS CANARIAS,23459,0.03213188,0.074902724,0.060126582,0,0.065630397,0,0,cluster_1
BASF SE,1011,0.021095278,0.03307393,0.015822785,0.032786885,0.1208981,0.021366496,0,cluster_1
TOMCHEM F.H.U,31377,0.03213188,0.05155642,0.069620253,0,0.04835924,0,0,cluster_1
KAYALAR KIMYA SAN. ve TIC. A.S.,1004,0.023190835,0.035019455,0.082278481,0,0.022452504,0,0,cluster_1
3-S MÜHENDISLIK,25817,0.030595138,0.053501946,0.053797468,0,0.10880829,0,0,cluster_1
BARPIMO,24457,0.028359877,0.095330739,0.022151899,0.016393443,0.100172712,0.013995521,0,cluster_1
Intermexim S.L.,27654,0.098491199,0.04766537,0.03164557,0,0.13298791,0,0,cluster_1
SWIF GmbH,20736,0.040793518,0.112840467,0.047468354,0,0.062176166,0,0,cluster_1
Berdica Cement,3138,0.075160659,0.093385214,0.041139241,0,0.07253886,0,0,cluster_1
"BIOKOSMETIKOS MANUFAKTŪRA,UAB",21988,0.043867002,0.085603113,0.053797468,0,0.06044905,0,0,cluster_1
XATICO Group Sàrl.,17492,0.078653255,0.049610895,0.022151899,0.016393443,0.1208981,1.67E-04,0,cluster_1
RC TRITEC AG,21040,0.010198379,0.076848249,0.028481013,0.032786885,0.065630397,0.002933661,0,cluster_1
Taç Boya San ve tic ltd şti,16240,0.0291981,0.110894942,0.028481013,0.016393443,0.081174439,0,0,cluster_1
ELANTAS Europe s.r.l.,20504,0.018021794,0.134241245,0.015822785,0,0.184801382,0,0,cluster_1
Univar Solutions AG,9437,0.027801062,0.035019455,0.018987342,0.032786885,0.074265976,0.028071017,0,cluster_1
"Brenntag Quimica, S.A.U.",16408,0.0036323,0.004863813,0.009493671,0.06557377,0.01208981,0.039413388,0,cluster_0
IKON Innovation - Kingspan,12161,0.052808047,0.073929961,0.034810127,0,0.131260794,0,0,cluster_1
LLC 'NEVOKHIM PLANT',34329,0.065800503,0.071984436,0.037974684,0,0.107081174,0,0,cluster_1
TPF Industrie,29171,0.04708019,0.067120623,0.060126582,0,0.041450777,0,0,cluster_1
Ermaksan Makina Disli Yedek Parca San Ve Tic Ltd Sti,30240,0.070969545,0.08463035,0.047468354,0,0.050086356,0,0,cluster_1
PUR SI SIMPLU IND SRL,14996,0.020955574,0.098249027,0.060126582,0,0.034542314,0,0,cluster_1
"TETSUTANI & CO.,LTD.",1458,0.113439508,0.187743191,0.006329114,0,0.067357513,0,0,cluster_1
SPESİFİK KİMYA LTD. ŞTİ.,24197,0.027940766,0.022373541,0.075949367,0,0.039723661,0,0,cluster_1
BOTZ GmbH,19929,0.035484772,0.158560311,0.006329114,0.032786885,0.043177893,1.33E-05,0,cluster_1
Kissel + Wolf GmbH,16690,0.040234702,0.152723735,0.025316456,0,0.098445596,0,0,cluster_1
DMRSÜREN KİMYA LTD ŞTİ,19455,0.056999162,0.026264591,0.060126582,0.016393443,0.001727116,0,0,cluster_0
SAWEX S.A,15748,0.045822856,0.142996109,0.037974684,0,0.050086356,0,0,cluster_1
"U. T. Químicos, Lda",25154,0.018999721,0.037937743,0.060126582,0,0.093264249,0,0,cluster_1
Fluorochemika Poland,5246,0.021514389,0.106031128,0.050632911,0,0.06044905,0,0,cluster_1
EVKLab,16855,0.015507125,0.045719844,0.082278481,0,0,0,0,cluster_0
LLC Fabrika Krasoty Bel,19174,0.034227438,0.029182879,0.066455696,0,0.06044905,0,0,cluster_1
Chemiartis SA,18743,0.021793797,0.037937743,0.018987342,0.032786885,0.067357513,0.027559981,0,cluster_1
Plasti Chemie Produktions GmbH,21441,0.017602682,0.016536965,0.028481013,0.032786885,0.067357513,0.020673591,0,cluster_1
VELVA PC,14517,0.015646829,0.058365759,0.060126582,0,0.07253886,0,0,cluster_1
"Valresa Coatings, S.A.",23215,0.025565801,0.072957198,0.056962025,0,0.06044905,0,0,cluster_1
Purkem kimya sanayi tic ltd.sti.,20185,0.03101425,0.048638132,0.063291139,0,0.053540587,0,0,cluster_1
Einhorn Werke,20739,0.01313216,0.024319066,0.047468354,0.032786885,0.027633851,0,0,cluster_0
KIROPLASTEIO I. M. KASTORIAS,30272,0.069432802,0.180933852,0.012658228,0,0.08462867,0,0,cluster_1
SIMYACIBASI KIMYA INSAAT TAAHHUT SANAYI VE TICARET LIMITED SIRKETI,15381,0.036043588,0.062256809,0.053797468,0,0.070811744,0,0,cluster_1
PROGINTEC,32910,0.040094999,0.105058366,0.053797468,0,0.022452504,0,0,cluster_1
Goat-Tech GmbH,15404,0.008941045,0.019455253,0.037974684,0.049180328,0.005181347,0,0,cluster_0
Pitura doo,18605,0.020676167,0.10311284,0.03164557,0,0.131260794,0,0,cluster_1
Ravago Chemicals Austria GmbH,17750,0.024867281,0.134241245,0.03164557,0,0.094991364,0,0,cluster_1
Acros Organics BVBA,2214,0.013551271,0.142023346,0.003164557,0,0.212435233,0,0,cluster_2
Quimidroga,1258,0.099469125,0.109922179,0.015822785,0,0.107081174,0,0,cluster_1
Stea s.r.l.,19187,0.03101425,0.115758755,0.041139241,0,0.067357513,0,0,cluster_1
Mistok LTD TURKEY,4090,0.046661079,0.077821012,0.053797468,0,0.037996546,0,0,cluster_1
OSİB Boya Ltd Şti,14376,0.00474993,0.010700389,0.041139241,0.049180328,0,0,0,cluster_0
SARL INOKIMIA,16715,0.031293657,0.074902724,0.053797468,0,0.055267703,0,0,cluster_1
MEGARA RESINS ANASTASSIOS FANIS S.A,8803,0.040653814,0.118677043,0.034810127,0,0.077720207,0,0,cluster_1
Dousselin,16990,0.02626432,0.072957198,0.060126582,0,0.03626943,0,0,cluster_1
Metakim Kimya San. ve Tic.Ltd.Şti,11309,0.019279128,0.001945525,0.03164557,0.049180328,0.031088083,0,0,cluster_0
COGNIZANT CHEMICAL PVT LTD,17509,0.059513831,0.035019455,0.060126582,0,0.037996546,0,0,cluster_1
Brenntag SpA Polymers,20866,0.024029058,0.022373541,0.006329114,0.032786885,0.100172712,0.034695564,0,cluster_1
Teal & Mackrill Ltd,22128,0.023749651,0.073929961,0.034810127,0.016393443,0.065630397,0.00186607,0,cluster_1
"Plurichem, Lda",31300,0.043727298,0.105058366,0.037974684,0,0.070811744,0,0,cluster_1
CLB MADENCİLİK MÜHENDİSLİK VE İMALAT SAN. TİC. LTD. ŞTİ,30617,0.05546242,0.08463035,0.015822785,0,0.167530225,0,0,cluster_1
Yesil Bursa Endustriyel Temizlik Sanayi ve Ticaret Limited Sirketi,32070,0.040374406,0.042801556,0.060126582,0,0.046632124,0,0,cluster_1
HB Body SA,24652,0.010896899,0.049610895,0.012658228,0.049180328,0.062176166,0,0,cluster_1
Domomat,28047,0.029477508,0.064202335,0.037974684,0,0.124352332,0,0,cluster_1
Zakroma Kavkaza LLC,31235,0.05364627,0.075875486,0.034810127,0,0.100172712,0,0,cluster_1
FARBE SRL,15099,0.062168203,0.029182879,0.025316456,0.016393443,0.110535406,0,0,cluster_1
Keramaks,28402,0.041492037,0.081712062,0.047468354,0,0.055267703,0,0,cluster_1
ZAMBOTTO VERNICI SRL,15391,0.001397038,9.73E-04,0.056962025,0.032786885,0.006908463,0,0,cluster_0
Lackfabrik Bäder GmbH & Co. KG,21524,0.013551271,0.036964981,0.025316456,0.032786885,0.08462867,0,0,cluster_1
Elixi GmbH,21169,0.00656608,0.010700389,0.009493671,0.049180328,0.027633851,0.04341544,0,cluster_0
ARSEKOL CONSTRUCTION CHEMICALS A.Ş.,29149,0.039675887,0.197470817,0.009493671,0,0.089810017,0,0,cluster_1
Setas Kimya,7386,0.021933501,0.11381323,0.034810127,0,0.089810017,0,0,cluster_1
JSC RESPECTA,22269,0.027102543,0.054474708,0.056962025,0,0.055267703,0,0,cluster_1
SterilTec GmbH,21200,0.019139424,0.053501946,0.069620253,0,0.01208981,0,0,cluster_1
ANV Trader,18732,0.037720034,0.044747082,0.063291139,0,0.025906736,0,0,cluster_1
HAMSA F&F BVBA,6317,0.026543727,0.076848249,0.03164557,0,0.131260794,0,0,cluster_1
ELAPRO GmbH & Co. KG,22330,0.021095278,0.042801556,0.044303797,0.016393443,0.053540587,0,0,cluster_1
SUDLAC,13619,0.054065381,0.256809339,0.003164557,0,0.03626943,0,0,cluster_1
Mehrbaum GMBH,27646,0.030315731,0.211089494,0.009493671,0,0.077720207,0,0,cluster_1
PEGAMENTOS DEL NOROESTE SA,20812,0.0328304,0.058365759,0.037974684,0,0.113989637,0,0,cluster_1
SYNTEZIS Sp. z o. o,18511,0.044984633,0.186770428,0.015822785,0,0.06044905,0,0,cluster_1
Büttner s.r.o.,28899,0.053366862,0.092412451,0.022151899,0,0.119170984,0,0,cluster_1
Apollo Chemicals,21142,0.015507125,0.072957198,0.028481013,0.016393443,0.08462867,0,0,cluster_1
Leprinxol GmbH,6079,0.033249511,0.058365759,0.050632911,0,0.056994819,0,0,cluster_1
Cod Beck Blenders Ltds,13000,0.013411567,0.032101167,0.066455696,0,0.039723661,0,0,cluster_1
PLUM GRUP İÇ DIŞ TİCARET VE DANIŞMANLIK LİMİTED ŞİRKETİ,32868,0.042050852,0.067120623,0.044303797,0,0.062176166,0,0,cluster_1
MERTLER END. MAD. LTD. ŞTİ.,7665,0.033389215,0.048638132,0.060126582,0,0.025906736,0,0,cluster_1
FABRIENVAF NUCA S.L,32200,0.052109528,0.039883268,0.050632911,0,0.053540587,0,0,cluster_1
Hemani Industries Ltd.,2229,0.112461581,0.114785992,0.006329114,0,0.094991364,0,0,cluster_1
Ansell General Trading Co.,24477,0.019418832,0.029182879,0.066455696,0,0.032815199,0,0,cluster_0
CDS,19598,0.033389215,0.071984436,0.044303797,0,0.063903282,0,0,cluster_1
Ricardo Molina,31256,0.040234702,0.098249027,0.015822785,0,0.139896373,0,0,cluster_1
VAN HAECKE,1169,0.016205644,0.123540856,0.047468354,0,0.010362694,0,0,cluster_1
"ISKRATEL, d.o.o.",35760,0.00838223,0.040856031,0.069620253,0,0.01208981,0,0,cluster_0
MC-Bauchemie Müller GmbH & Co.KG,8326,0.023330539,0.148832685,0,0,0.167530225,0,0,cluster_1
QUIMIND GREEN Lda,25911,0.020117351,0.148832685,0.034810127,0,0.031088083,0,0,cluster_1
PPG Revocoat France,16089,0.018161498,0.069066148,0.018987342,0.032786885,0.044905009,0,0,cluster_1
"Vinagrerias del Penedes, SA",30890,0.018021794,0.035019455,0.063291139,0,0.032815199,0,0,cluster_1
"Espertis Strategic group, S.L.",28646,0.028359877,0.127431907,0.028481013,0,0.069084629,0,0,cluster_1
Moonstar Enterprise Inc.,1365,0.120564403,0.171206226,0,0,0.046632124,0,0,cluster_1
Cyabond Kimya Ltd Sti,11476,0.031712769,0.037937743,0.053797468,0,0.053540587,0,0,cluster_1
Abifor AG,23197,0.028639285,0.057392996,0.03164557,0.016393443,0.058721934,0,0,cluster_1
OQEMA Sp. z o.o.,11426,0.04708019,0.056420233,0.03164557,0,0.105354059,0,0,cluster_1
Azur SA,2776,0.0291981,0.070038911,0.044303797,0,0.058721934,0,0,cluster_1
Florin,6152,0.024029058,0.222762646,0.003164557,0,0.07253886,0,0,cluster_1
Prelit AG,29599,0.044286113,0.115758755,0.022151899,0,0.082901554,0,0,cluster_1
Trading  House  Energostroyinvest,15210,0.018720313,0.019455253,0.07278481,0,0.001727116,0,0,cluster_0
Giralda sp. z o.o.,5249,0.002095557,0.001945525,0.079113924,0,0.010362694,0,0,cluster_0
Astrea d.o.o.,29707,0.033249511,0.031128405,0.034810127,0,0.126079447,0,0,cluster_1
Sino-Aluminas Ltd,34861,0.096395641,0.03307393,0.006329114,0,0.174438687,0,0,cluster_1
KARDEN ENDÜSTRİ KİMYA ÜRETİM PAZARLAMA SAN TİC LDT ŞTİ,30040,0.034786253,0.03307393,0.056962025,0,0.032815199,0,0,cluster_1
CT  Chemie Technik Polska Zbigniew Gruca,19156,0.029896619,0.129377432,0.018987342,0,0.093264249,0,0,cluster_1
DERMACOLOR SRL,1350,0.037720034,0.058365759,0.041139241,0,0.067357513,0,0,cluster_1
Møretyri AS,8911,0.023330539,0.030155642,0.034810127,0.016393443,0.063903282,0.002652485,0,cluster_1
"Multi-Chemicals & Engineering Co., Ltd",24716,0.067057837,0.13229572,0,0,0.127806563,0,0,cluster_1
INTERALLIS CHEMICALS,8114,0.086756077,0.164396887,0,0,0.075993092,0,0,cluster_1
ARDEX GmbH,11730,0.034646549,0.052529183,0.044303797,0,0.062176166,0,0,cluster_1
DENİZATI METAL VE MADENCİLİK TİC.LTD.ŞTİ.,28381,0.039396479,0.157587549,0.006329114,0,0.103626943,0,0,cluster_1
AN-BO NANO TEK. ÜRÜN. VE EKO. ÇÖZ. SAN VE DIŞ TİC.LTD.ŞTİ.,25618,0.058116792,0.036964981,0.044303797,0,0.053540587,0,0,cluster_1
Famico Trading Limited,34811,0.043727298,0.151750973,0.009493671,0,0.091537133,0,0,cluster_1
Fluid Science Ltd,2695,0.03869796,0.055447471,0.044303797,0,0.053540587,0,0,cluster_1
MNP Group Hungary Kft,32833,0.028918692,0.024319066,0.056962025,0,0.043177893,0,0,cluster_1
ERLER BOYA LTD STI,27740,0.051550712,0.089494163,0.009493671,0,0.14507772,0,0,cluster_1
Yenipınar kimya ltd.şti,24209,0.008801341,0.01459144,0.066455696,0,0.032815199,0,0,cluster_0
SURGAND IINDUSTRIE,19040,0.004191115,0.023346304,0.022151899,0.049180328,0.008635579,0,0,cluster_0
Raichem SpA,545,0.005308745,0.016536965,0.066455696,0,0.032815199,0,0,cluster_0
AVT Abfüll- und Verpackungstechnik GmbH,32793,0.032970103,0.167315175,0.006329114,0,0.093264249,0,0,cluster_1
Honeywell Specialty Chemicals Seelze GmbH,25256,0.05364627,0.057392996,0.028481013,0,0.093264249,0,0,cluster_1
Do It Marketing Company,25209,0.017462978,0.002918288,0.066455696,0,0.031088083,0,0,cluster_0
Aquamax San S.r.l.,28820,0.030036323,0.041828794,0.037974684,0,0.093264249,0,0,cluster_1
Β Μ MEDITERRANEAN SA,23453,0.015088013,0.044747082,0.041139241,0,0.091537133,0,0,cluster_1
plasticsindustry s.a.,24656,0.026124616,0.13229572,0.025316456,0,0.055267703,0,0,cluster_1
MOMENTIVE PERFORMANCE MATERIALS GMBH,16057,0.006146968,0.05155642,0.034810127,0.016393443,0.050086356,0.001066325,0,cluster_1
Firestop Internacional,8053,0.016764459,0.054474708,0.034810127,0,0.103626943,0,0,cluster_1
Halbich Kunststoffe GmbH,8096,0.003352892,0.002918288,0.009493671,0.032786885,0.020725389,0.05878119,0,cluster_0
FMT DOO Zaječar,35000,0.035624476,0.109922179,0.022151899,0,0.077720207,0,0,cluster_1
"TABA - Comércio Internacional, Lda.",27426,0.045124336,0.056420233,0.034810127,0,0.070811744,0,0,cluster_1
molecola srl,13390,0.016624756,0.029182879,0.060126582,0,0.02417962,0,0,cluster_0
N.Dimopoulos S.A.,21131,0.036462699,0.154669261,0.009493671,0,0.081174439,0,0,cluster_1
DCT Czech s.r.o.,22285,0.018021794,0.076848249,0.025316456,0,0.113989637,0,0,cluster_1
DUNA-Corradini S.p.A.,17386,0.021514389,0.114785992,0.012658228,0,0.122625216,0,0,cluster_1
Brenntag Austria GmbH,411,0.007124895,0.021400778,0.009493671,0.032786885,0.037996546,0.036388356,0,cluster_0
OQEMA RO SRL,29604,0.033109807,0.142023346,0.018987342,0,0.056994819,0,0,cluster_1
Lidorr Elements,1983,0.036742107,0.035019455,0.025316456,0.016393443,0.063903282,0.002639155,0,cluster_1
BMP Progressive,28667,0.031712769,0.131322957,0.022151899,0,0.055267703,0,0,cluster_1
ENGINZYME,35512,0.029617212,0.073929961,0.044303797,0,0.025906736,0,0,cluster_1
iGLUESYSTEMS GMBH,20037,0.0620285,0.05155642,0.015822785,0,0.129533679,0,0,cluster_1
Bunzen Kimya,31043,0.016485052,0.102140078,0.034810127,0,0.04835924,0,0,cluster_1
Safic Alcan Romania SRL,19941,0.019837944,0.076848249,0.015822785,0,0.14507772,0,0,cluster_1
Kluthe Ibérica SAU,19112,0.003492596,0.002918288,0.034810127,0.032786885,0.006908463,0.010075562,0,cluster_0
TBR Adesivos e Selantes,1288,0.064682872,0.155642023,0,0,0.082901554,0,0,cluster_1
Karupoeg Puhh OÜ,33563,0.066359318,0.063229572,0.018987342,0,0.09671848,0,0,cluster_1
Klostermann Chemie GmbH & Co. KG,21084,0.035903884,0.104085603,0.025316456,0,0.06044905,0,0,cluster_1
NORAMUT LLC,33389,0.031573065,0.024319066,0.041139241,0,0.081174439,0,0,cluster_1
Bartelt GmbH,31689,0.061749092,0.069066148,0.025316456,0,0.069084629,0,0,cluster_1
Hesse GmbH & Co. KG,15366,0.028778989,0.06614786,0.034810127,0,0.065630397,0,0,cluster_1
Acinor AS,22193,0.015088013,0.185797665,0,0,0.098445596,0,0,cluster_1
M-Chemical GmbH,27514,0.008521934,0.035019455,0.056962025,0,0.027633851,0,0,cluster_0
Daffresh freight services LTD,3749,0.00474993,0.001945525,0.066455696,0,0.02417962,0,0,cluster_0
"Clean Chem, LTD",28673,0.042469964,0.105058366,0.022151899,0,0.06044905,0,0,cluster_1
HADI GmbH,29060,0.019418832,0.05155642,0.044303797,0,0.04835924,0,0,cluster_1
FLORKİM KİMYA,25423,0.034227438,0.076848249,0.03164557,0,0.058721934,0,0,cluster_1
Projem Mim. Müh. İnş. Nak. Tur. San. ve Tic. Ltd. Şti.,22968,0.04233026,0.092412451,0.028481013,0,0.046632124,0,0,cluster_1
Reys S.p.a.,23158,0.023190835,0.122568093,0.012658228,0,0.098445596,0,0,cluster_1
Bang & Bonsomer Group Oy,2712,0.020117351,0.108949416,0.022151899,0,0.075993092,0,0,cluster_1
Silvan,25994,0.019558536,0.04766537,0.047468354,0,0.03626943,0,0,cluster_1
Wirtz-Chemieprodukte GmbH,22343,0.013271864,0.032101167,0.03164557,0,0.1208981,0,0,cluster_1
Gri Beyaz,13484,0.020536463,0,0.025316456,0.032786885,0.039723661,8.00E-05,0,cluster_0
AHO Sp. z o.o.,32933,0.071109248,0.029182879,0.041139241,0,0.027633851,0,0,cluster_1
Trustaban,20915,0.02444817,0.112840467,0.006329114,0,0.129533679,0,0,cluster_1
Bioextrax AB,19166,0.034227438,0.081712062,0.037974684,0,0.02417962,0,0,cluster_1
HEXAFAB,12271,0.009360156,0.011673152,0.028481013,0.016393443,0.013816926,0.038787588,0,cluster_0
Colorlac S.r.l.,13657,0.013830679,0.13618677,0.015822785,0,0.077720207,0,0,cluster_1
SAS SOCIETE NOUVELLE TLM,17017,0.003492596,9.73E-04,0.037974684,0.032786885,0.001727116,6.33E-04,0,cluster_0
Beratungsbüro Roters,15709,0.015646829,0.001945525,0.018987342,0.049180328,0,0,0,cluster_0
